Subject_ID	item	trial_numb	cond	prime_resp	Vcond	Ptype	target_resp	Ttype	T_onset	P_onset	P_offset	trialT		
10	1	75	02	DO	1	2	ZZ	3	3300	2920	6980	13200		
10	2	31	03	PO	2	1	DO	2	4070	7140	12520	23730		
10	3	59	04	DO	2	2	DO	2	3520	4170	5650	13340		
10	4	11	01	PO	1	1	PO	1	3740	2800	5440	11980		
10	5	55	02	ZZ	1	3	ZZ	3	4400	9390	10210	24000		
10	6	43	03	ZZ	2	3	DO	2	3570	3960	7910	15440		
10	7	87	04	DO	2	2	ZZ	3	3130	7690	9670	20490		
10	8	123	01	ZZ	1	3	PO	1	2470	2690	5330	10490		
10	9	7	02	ZZ	1	3	ZZ	3	2750	2910	5270	10930		
10	10	99	03	PO	2	1	PO	1	3470	3350	7520	14340		
10	11	39	04	DO	2	2	DO	2	2700	3840	5650	12190		
10	12	63	01	PO	1	1	ZZ	3	3460	2470	4890	10820		
10	13	35	02	DO	1	2	PO	1	2690	3680	8080	14450		
10	14	107	03	PO	2	1	DO	2	1640	2310	5610	9560		
10	15	47	04	PO	2	1	ZZ	3	2580	3250	4620	10450		
10	16	19	01	ZZ	1	3	ZZ	3	3070	4670	7030	14770		
10	17	103	02	DO	1	2	DO	2	1480	32730	34330	68540		
10	18	95	03	ZZ	2	3	ZZ	3	4010	3190	6100	13300		
10	19	83	04	DO	2	2	PO	1	3510	3190	4840	11540		
10	20	67	01	PO	1	1	ZZ	3	3950	4440	7740	16130		
10	21	27	02	DO	1	2	DO	2	5330	3570	5110	14010		
10	22	119	03	PO	2	1	DO	2	2910	2530	7140	12580		
10	23	51	04	DO	2	2	DO	2	2360	2410	4010	8780		
10	24	15	01	PO	1	1	PO	1	6260	2590	5220	14070		
10	25	71	02	DO	1	2	DO	2	2750	2690	5600	11040		
10	26	3	03	ZZ	2	3	DO	2	5050	3350	4780	13180		
10	27	79	04	DO	2	2	DO	2	2360	3680	5770	11810		
10	28	127	01	PO	1	1	DO	2	3020	4120	5710	12850		
10	29	115	02	DO	1	2	DO	2	2690	3070	4280	10040		
10	30	23	03	PO	2	1	PO	1	4610	1920	2580	9110		
10	31	111	04	DO	2	2	DO	2	2800	2360	3680	8840		
10	32	91	01	PO	1	1	PO	1	2420	2920	7030	12370		
11	1	63	03	PO	2	1	DO	2	1860	2410	11810	16080		
11	2	3	04	ZZ	2	3	DO	2	2410	3240	4400	10050		
11	3	75	01	PO	1	1	DO	2	880	2090	2740	5710		
11	4	123	02	DO	1	2	DO	2	7580	4290	10550	22420		
11	5	79	03	ZZ	2	3	DO	2	3240	3190	5000	11430		
11	6	83	04	DO	2	2	ZZ	3	2640	3570	5000	11210		
11	7	55	01	ZZ	1	3	PO	1	4670	4450	11420	20540		
11	8	47	02	DO	1	2	DO	2	3130	7910	22900	33940		
11	9	95	03	DO	2	2	DO	2	1540	4120	8900	14560		
11	10	11	04	ZZ	2	3	DO	2	4060	4390	6260	14710		
11	11	35	01	PO	1	1	ZZ	3	19170	15210	19330	53710		
11	12	99	02	DO	1	2	ZZ	3	2030	5710	8080	15820		
11	13	23	03	PO	2	1	PO	1	8570	3140	9450	21160		
11	14	7	04	DO	2	2	ZZ	3	2140	3570	6050	11760		
11	15	59	01	PO	1	1	PO	1	2200	2750	6920	11870		
11	16	103	02	DO	1	2	ZZ	3	3620	2530	4070	10220		
11	17	111	03	PO	2	1	DO	2	2970	3130	6260	12360		
11	18	19	04	DO	2	2	DO	2	10710	1600	3740	16050		
11	19	15	01	PO	1	1	DO	2	1980	2370	7530	11880		
11	20	87	02	DO	1	2	DO	2	1920	2520	19170	23610		
11	21	71	03	PO	2	1	DO	2	5000	4120	12310	21430		
11	22	27	04	DO	2	2	ZZ	3	2200	4720	9060	15980		
11	23	39	01	PO	1	1	PO	1	18620	13620	23670	55910		
11	24	91	02	DO	1	2	ZZ	3	1430	2250	3900	7580		
11	25	51	03	PO	2	1	DO	2	1700	2030	3570	7300		
11	26	43	04	DO	2	2	DO	2	2800	1710	3960	8470		
11	27	115	01	PO	1	1	ZZ	3	2800	1920	2690	7410		
11	28	107	02	DO	1	2	DO	2	2420	5110	6920	14450		
11	29	127	03	PO	2	1	DO	2	2080	3620	9230	14930		
11	30	119	04	DO	2	2	DO	2	2360	3020	6540	11920		
11	31	31	01	PO	1	1	DO	2	23560	12300	16420	52280		
11	32	67	02	DO	1	2	PO	1	17130	4670	13520	35320		
22	1	79	02	PO	1	1	ZZ	3	1870	3400	14060	19330		
22	2	31	03	DO	2	2	PO	1	2090	5490	8840	16420		
22	3	19	04	PO	2	1	ZZ	3	2360	7040	10060	19460		
22	4	23	01	DO	1	2	ZZ	3	2250	2860	7530	12640		
22	5	119	02	ZZ	1	3	ZZ	3	4280	4560	12750	21590		
22	6	11	03	DO	2	2	PO	1	2200	4120	10490	16810		
22	7	27	04	PO	2	1	PO	1	3570	4450	13730	21750		
22	8	115	01	DO	1	2	DO	2	4390	3630	9950	17970		
22	9	123	02	PO	1	1	ZZ	3	3350	4340	7140	14830		
22	10	51	03	ZZ	2	3	ZZ	3	2360	4660	12240	19260		
22	11	39	04	PO	2	1	ZZ	3	4950	2040	12250	19240		
22	12	59	01	DO	1	2	ZZ	3	3290	1980	12250	17520		
22	13	35	02	ZZ	1	3	PO	1	2360	2310	22850	27520		
22	14	63	03	DO	2	2	ZZ	3	2960	4670	8020	15650		
22	15	3	04	ZZ	2	3	ZZ	3	4340	6150	9390	19880		
22	16	87	01	DO	1	2	DO	2	2260	2590	6920	11770		
22	17	55	02	PO	1	1	ZZ	3	4060	2410	12740	19210		
22	18	47	03	DO	2	2	DO	2	5380	5710	15490	26580		
22	19	95	04	ZZ	2	3	ZZ	3	1650	2690	6430	10770		
22	20	99	01	DO	1	2	ZZ	3	1760	3190	6980	11930		
22	21	75	02	DO	1	2	ZZ	3	2520	2690	17470	22680		
22	22	103	03	DO	2	2	ZZ	3	2470	3410	12520	18400		
22	23	7	04	PO	2	1	PO	1	3680	2640	6210	12530		
22	24	43	01	DO	1	2	ZZ	3	3510	2860	30760	37130		
22	25	67	02	PO	1	1	ZZ	3	4770	5220	9230	19220		
22	26	107	03	DO	2	2	ZZ	3	1540	3300	8130	12970		
22	27	15	04	PO	2	1	ZZ	3	2800	5170	11320	19290		
22	28	91	01	DO	1	2	DO	2	2030	5710	11530	19270		
22	29	71	02	PO	1	1	PO	1	2800	2040	7040	11880		
22	30	111	03	DO	2	2	PO	1	5930	5210	11090	22230		
22	31	127	04	ZZ	2	3	ZZ	3	0	1750	4220	5970		
22	32	83	01	DO	1	2	PO	1	1920	2580	8020	12520		
23	1	75	03	PO	2	1	ZZ	3	3790	3410	6870	14070		
23	2	47	04	DO	2	2	DO	2	6370	8680	12360	27410		
23	3	7	01	PO	1	1	DO	2	9890	7960	38940	56790		
23	4	19	02	DO	1	2	ZZ	3	4880	4670	15660	25210		
23	5	115	03	PO	2	1	ZZ	3	4510	2360	4720	11590		
23	6	63	04	DO	2	2	ZZ	3	18620	3020	5050	26690		
23	7	31	01	ZZ	1	3	ZZ	3	17580	14770	19220	51570		
23	8	83	02	DO	1	2	DO	2	9610	4010	10540	24160		
23	9	23	03	PO	2	1	ZZ	3	3130	10820	16580	30530		
23	10	67	04	DO	2	2	DO	2	1980	5110	13020	20110		
23	11	35	01	ZZ	1	3	ZZ	3	3840	4010	7360	15210		
23	12	51	02	ZZ	1	3	ZZ	3	1860	4610	10330	16800		
23	13	119	03	PO	2	1	PO	1	2960	10220	13680	26860		
23	14	91	04	DO	2	2	ZZ	3	3190	4010	18400	25600		
23	15	55	01	PO	1	1	ZZ	3	4180	5000	9550	18730		
23	16	123	02	DO	1	2	ZZ	3	3070	12960	15270	31300		
23	17	107	03	PO	2	1	DO	2	2580	3460	5880	11920		
23	18	43	04	DO	2	2	DO	2	2420	4510	23780	30710		
23	19	103	01	PO	1	1	DO	2	5600	3030	6430	15060		
23	20	15	02	DO	1	2	ZZ	3	3950	27020	33940	64910		
23	21	95	03	PO	2	1	PO	1	2310	8290	9990	20590		
23	22	79	04	DO	2	2	ZZ	3	2310	15650	22790	40750		
23	23	99	01	PO	1	1	DO	2	3460	2040	10770	16270		
23	24	59	02	DO	1	2	ZZ	3	3520	3130	6540	13190		
23	25	39	03	ZZ	2	3	ZZ	3	6920	1870	5600	14390		
23	26	127	04	DO	2	2	DO	2	1920	8630	11870	22420		
23	27	27	01	ZZ	1	3	ZZ	3	2910	5330	22460	30700		
23	28	87	02	DO	1	2	DO	2	2640	9670	14060	26370		
23	29	11	03	PO	2	1	PO	1	4610	19600	23230	47440		
23	30	71	04	DO	2	2	PO	1	4010	2860	5600	12470		
23	31	3	01	PO	1	1	DO	2	8790	11040	15160	34990		
23	32	111	02	PO	1	1	ZZ	3	2310	5270	12300	19880		
25	1	115	01	PO	1	1	ZZ	3	1533	5218	7841	14592		
25	2	3	02	DO	1	2	DO	2	5057	4126	5468	14651		
25	3	99	03	PO	2	1	DO	2	1823	6098	15071	22992		
25	4	91	04	DO	2	2	PO	1	6389	9384	10055	25828		
25	5	103	01	PO	1	1	DO	2	2824	3585	5888	12297		
25	6	19	02	DO	1	2	DO	2	2524	2964	3625	9113		
25	7	27	03	PO	2	1	ZZ	3	3515	1923	3305	8743		
25	8	55	04	DO	2	2	PO	1	4507	6839	8942	20288		
25	9	51	01	PO	1	1	ZZ	3	2093	4877	7141	14111		
25	10	87	02	DO	1	2	PO	1	4176	2023	3855	10054		
25	11	83	03	PO	2	1	PO	1	2573	2644	3425	8642		
25	12	63	04	DO	2	2	ZZ	3	2954	3555	4036	10545		
25	13	123	01	PO	1	1	PO	1	2213	3565	5948	11726		
25	14	111	02	DO	1	2	DO	2	1943	5838	7070	14851		
25	15	47	03	PO	2	1	ZZ	3	3996	10616	12879	27491		
25	16	31	04	DO	2	2	PO	1	2363	4516	5428	12307		
25	17	67	01	PO	1	1	PO	1	1772	10135	12909	24816		
25	18	43	02	DO	1	2	DO	2	2213	2984	5528	10725		
25	19	23	03	PO	2	1	PO	1	2093	2153	2714	6960		
25	20	39	04	ZZ	2	3	DO	2	3565	6680	14131	24376		
25	21	107	01	PO	1	1	PO	1	3055	5638	11026	19719		
25	22	59	02	DO	1	2	ZZ	3	3164	3896	5218	12278		
25	23	15	03	PO	2	1	PO	1	3405	3525	8031	14961		
25	24	11	04	DO	2	2	PO	1	5588	3755	4717	14060		
25	25	7	01	PO	1	1	DO	2	3415	1642	2433	7490		
25	26	35	02	DO	1	2	PO	1	1673	3054	4105	8832		
25	27	75	03	PO	2	1	PO	1	2623	6800	9324	18747		
25	28	95	04	ZZ	2	3	PO	1	4436	2744	3575	10755		
25	29	127	01	PO	1	1	PO	1	2113	4126	4817	11056		
25	30	119	02	DO	1	2	PO	1	5197	8583	10105	23885		
25	31	79	03	PO	2	1	PO	1	3776	4827	6399	15002		
25	32	71	04	ZZ	2	3	DO	2	2263	7281	9454	18998		
33	1	23	01	PO	1	1	DO	2	2984	4386	9283	16653		
33	2	103	02	DO	1	2	ZZ	3	2053	4206	10024	16283		
33	3	127	03	PO	2	1	DO	2	6129	2323	7250	15702		
33	4	31	04	DO	2	2	DO	2	4967	3455	19107	27529		
33	5	7	01	ZZ	1	3	ZZ	3	3104	2424	9364	14892		
33	6	95	02	DO	1	2	ZZ	3	5127	2974	3786	11887		
33	7	39	03	ZZ	2	3	ZZ	3	2344	3204	7310	12858		
33	8	111	04	DO	2	2	ZZ	3	2303	3024	15292	20619		
33	9	43	01	PO	1	1	DO	2	3195	2964	11776	17935		
33	10	19	02	PO	1	1	DO	2	6469	4136	8212	18817		
33	11	79	03	PO	2	1	ZZ	3	17275	1762	10625	29662		
33	12	107	04	DO	2	2	ZZ	3	1792	11827	18237	31856		
33	13	59	01	ZZ	1	3	ZZ	3	4216	2353	13138	19707		
33	14	99	02	DO	1	2	ZZ	3	3535	3535	7220	14290		
33	15	63	03	PO	2	1	ZZ	3	2703	5738	15012	23453		
33	16	55	04	DO	2	2	ZZ	3	2243	3315	10866	16424		
33	17	71	01	PO	1	1	DO	2	2624	1783	5398	9805		
33	18	87	02	DO	1	2	ZZ	3	3615	2614	4376	10605		
33	19	91	03	ZZ	2	3	ZZ	3	65254	1792	4666	71712		
33	20	15	04	DO	2	2	ZZ	3	3285	8322	16493	28100		
33	21	11	01	ZZ	1	3	ZZ	3	2344	2344	6109	10797		
33	22	115	02	DO	1	2	ZZ	3	3315	3235	18396	24946		
33	23	47	03	ZZ	2	3	ZZ	3	2473	17325	20370	40168		
33	24	123	04	DO	2	2	ZZ	3	3515	4636	5868	14019		
33	25	67	01	ZZ	1	3	ZZ	3	2363	5368	8993	16724		
33	26	83	02	DO	1	2	DO	2	2513	5007	20790	28310		
33	27	51	03	PO	2	1	ZZ	3	1512	2093	8202	11807		
33	28	119	04	ZZ	2	3	DO	2	3445	4596	9043	17084		
33	29	75	01	ZZ	1	3	DO	2	2654	2413	18066	23133		
33	30	35	02	DO	1	2	ZZ	3	20109	6980	21541	48630		
33	31	27	03	ZZ	2	3	ZZ	3	2153	2694	19128	23975		
33	32	3	04	ZZ	2	3	ZZ	3	3746	6139	9423	19308		
39	1	59	03	ZZ	2	3	PO	1	4450	7420	10880	22750		
39	2	71	04	DO	2	2	PO	1	2860	4950	6870	14680		
39	3	51	01	PO	1	1	PO	1	2860	3290	6200	12350		
39	4	83	02	DO	1	2	PO	1	5160	4230	13400	22790		
39	5	127	03	PO	2	1	ZZ	3	3020	7970	11100	22090		
39	6	23	04	PO	2	1	PO	1	2690	5390	7800	15880		
